,station_id,time_of_day,eightd_has_available_keys,is_installed,is_renting,is_returning,last_reported,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,time_interval,bike_uptime,dock_uptime,day_of_week,last_updated_hour,altitude,availableBikes,availableDocks,city,id,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,statusKey,statusValue,testStation,totalDocks
0,72,Other,0.0,2980,2980,2980,4580410696788,30417,2581,83103,119,88,29800,0.9315436241610738,0.9942953020134228,8481,31900,,9.0,30.0,,72.0,,2018-10-25 01:16:22 PM,40.76727216,,-73.99392888,,W 52 St & 11 Ave,,W 52 St & 11 Ave,1.0,In Service,False,39.0
1,72,Peak Weekday Evenings,0.0,240,240,240,368898424425,1269,181,7901,9,5,2400,0.75,1.0,480,4200,,9.0,30.0,,72.0,,2018-10-25 01:16:22 PM,40.76727216,,-73.99392888,,W 52 St & 11 Ave,,W 52 St & 11 Ave,1.0,In Service,False,39.0
2,72,Peak Weekday Mornings,0.0,359,359,359,551797206140,5217,266,8518,0,49,3590,1.0,0.9665738161559888,720,2872,,9.0,30.0,,72.0,,2018-10-25 01:16:22 PM,40.76727216,,-73.99392888,,W 52 St & 11 Ave,,W 52 St & 11 Ave,1.0,In Service,False,39.0
3,72,Peak Weekends,0.0,720,720,720,1106679737857,8297,813,18864,106,12,7200,0.9194444444444444,0.9986111111111112,3957,10453,,9.0,30.0,,72.0,,2018-10-25 01:16:22 PM,40.76727216,,-73.99392888,,W 52 St & 11 Ave,,W 52 St & 11 Ave,1.0,In Service,False,39.0
4,79,Other,0.0,2980,2980,2980,4580409450780,29124,4810,64405,1,67,29800,0.8070469798657718,0.9697986577181208,8481,31900,,26.0,4.0,,79.0,,2018-10-25 01:16:45 PM,40.71911552,,-74.00666661,,Franklin St & W Broadway,,Franklin St & W Broadway,1.0,In Service,False,33.0
5,79,Peak Weekday Evenings,0.0,240,240,240,368898449632,5552,474,1894,0,10,2400,0.975,0.8791666666666667,480,4200,,26.0,4.0,,79.0,,2018-10-25 01:16:45 PM,40.71911552,,-74.00666661,,Franklin St & W Broadway,,Franklin St & W Broadway,1.0,In Service,False,33.0
6,79,Peak Weekday Mornings,0.0,359,359,359,551797088943,1271,510,10065,1,0,3590,0.7799442896935933,1.0,720,2872,,26.0,4.0,,79.0,,2018-10-25 01:16:45 PM,40.71911552,,-74.00666661,,Franklin St & W Broadway,,Franklin St & W Broadway,1.0,In Service,False,33.0
7,79,Peak Weekends,0.0,720,720,720,1106679742724,4911,727,18122,0,3,7200,0.8791666666666667,1.0,3957,10453,,26.0,4.0,,79.0,,2018-10-25 01:16:45 PM,40.71911552,,-74.00666661,,Franklin St & W Broadway,,Franklin St & W Broadway,1.0,In Service,False,33.0
8,82,Other,0.0,2980,1233,1233,4580405624636,46957,1439,32064,0,41,29800,0.9788590604026846,0.9097315436241612,8481,31900,,2.0,25.0,,82.0,,2018-10-25 01:15:28 PM,40.71117416,,-74.00016545,,St James Pl & Pearl St,,St James Pl & Pearl St,1.0,In Service,False,27.0
9,82,Peak Weekday Evenings,0.0,240,108,108,368898046681,3211,72,3197,0,0,2400,0.9166666666666666,0.9541666666666668,480,4200,,2.0,25.0,,82.0,,2018-10-25 01:15:28 PM,40.71117416,,-74.00016545,,St James Pl & Pearl St,,St James Pl & Pearl St,1.0,In Service,False,27.0
10,82,Peak Weekday Mornings,0.0,359,144,144,551796009186,6753,120,2820,0,2,3590,1.0,0.7938718662952646,720,2872,,2.0,25.0,,82.0,,2018-10-25 01:15:28 PM,40.71117416,,-74.00016545,,St James Pl & Pearl St,,St James Pl & Pearl St,1.0,In Service,False,27.0
11,82,Peak Weekends,0.0,720,285,285,1106678787520,11051,476,7913,0,7,7200,0.9388888888888888,0.9027777777777778,3957,10453,,2.0,25.0,,82.0,,2018-10-25 01:15:28 PM,40.71117416,,-74.00016545,,St James Pl & Pearl St,,St James Pl & Pearl St,1.0,In Service,False,27.0
12,83,Other,0.0,2980,2980,2980,4580409529338,53039,6493,125228,0,68,29800,0.9892617449664428,1.0,8481,31900,,0.0,0.0,,83.0,,2018-10-09 09:05:09 AM,40.68382604,,-73.97632328,,Atlantic Ave & Fort Greene Pl,,Atlantic Ave & Fort Greene Pl,3.0,Not In Service,False,0.0
13,83,Peak Weekday Evenings,0.0,240,240,240,368898389028,5907,459,8514,0,3,2400,1.0,1.0,480,4200,,0.0,0.0,,83.0,,2018-10-09 09:05:09 AM,40.68382604,,-73.97632328,,Atlantic Ave & Fort Greene Pl,,Atlantic Ave & Fort Greene Pl,3.0,Not In Service,False,0.0
14,83,Peak Weekday Mornings,0.0,359,359,359,551796039956,4079,694,17485,0,2,3590,0.9415041782729804,1.0,720,2872,,0.0,0.0,,83.0,,2018-10-09 09:05:09 AM,40.68382604,,-73.97632328,,Atlantic Ave & Fort Greene Pl,,Atlantic Ave & Fort Greene Pl,3.0,Not In Service,False,0.0
15,83,Peak Weekends,0.0,720,720,720,1106678206413,15552,1603,27485,0,6,7200,1.0,1.0,3957,10453,,0.0,0.0,,83.0,,2018-10-09 09:05:09 AM,40.68382604,,-73.97632328,,Atlantic Ave & Fort Greene Pl,,Atlantic Ave & Fort Greene Pl,3.0,Not In Service,False,0.0
16,119,Other,0.0,2980,2980,2980,4580399759307,27281,1812,27527,0,3,29800,1.0,0.9996644295302012,8481,31900,,13.0,6.0,,119.0,,2018-10-25 01:14:10 PM,40.69608941,,-73.97803415,,Park Ave & St Edwards St,,Park Ave & St Edwards St,1.0,In Service,False,19.0
17,119,Peak Weekday Evenings,0.0,240,240,240,368897466274,1834,144,2582,0,0,2400,1.0,1.0,480,4200,,13.0,6.0,,119.0,,2018-10-25 01:14:10 PM,40.69608941,,-73.97803415,,Park Ave & St Edwards St,,Park Ave & St Edwards St,1.0,In Service,False,19.0
18,119,Peak Weekday Mornings,0.0,359,359,359,551795852233,3547,234,3040,0,0,3590,1.0,1.0,720,2872,,13.0,6.0,,119.0,,2018-10-25 01:14:10 PM,40.69608941,,-73.97803415,,Park Ave & St Edwards St,,Park Ave & St Edwards St,1.0,In Service,False,19.0
19,119,Peak Weekends,0.0,720,720,720,1106674827541,6255,263,7162,0,0,7200,1.0,1.0,3957,10453,,13.0,6.0,,119.0,,2018-10-25 01:14:10 PM,40.69608941,,-73.97803415,,Park Ave & St Edwards St,,Park Ave & St Edwards St,1.0,In Service,False,19.0
20,120,Other,0.0,2980,2972,2972,4580407512763,25320,3121,28178,1,103,29800,0.8848993288590604,0.9523489932885906,8481,31900,,1.0,17.0,,120.0,,2018-10-25 01:18:03 PM,40.68676793,,-73.95928168,,Lexington Ave & Classon Ave,,Lexington Ave & Classon Ave,1.0,In Service,False,19.0
21,120,Peak Weekday Evenings,0.0,240,240,240,368897913839,539,157,3864,0,1,2400,0.7166666666666667,1.0,480,4200,,1.0,17.0,,120.0,,2018-10-25 01:18:03 PM,40.68676793,,-73.95928168,,Lexington Ave & Classon Ave,,Lexington Ave & Classon Ave,1.0,In Service,False,19.0
22,120,Peak Weekday Mornings,0.0,359,359,359,551795348078,4957,324,1540,0,0,3590,1.0,0.913649025069638,720,2872,,1.0,17.0,,120.0,,2018-10-25 01:18:03 PM,40.68676793,,-73.95928168,,Lexington Ave & Classon Ave,,Lexington Ave & Classon Ave,1.0,In Service,False,19.0
23,120,Peak Weekends,0.0,720,720,720,1106678659856,5140,854,7686,0,25,7200,0.8861111111111111,0.9888888888888888,3957,10453,,1.0,17.0,,120.0,,2018-10-25 01:18:03 PM,40.68676793,,-73.95928168,,Lexington Ave & Classon Ave,,Lexington Ave & Classon Ave,1.0,In Service,False,19.0
24,127,Other,0.0,2980,2980,2980,4580411435308,39454,4592,48333,1,51,29800,0.9422818791946308,0.97751677852349,8481,31900,,3.0,28.0,,127.0,,2018-10-25 01:17:35 PM,40.73172428,,-74.00674436,,Barrow St & Hudson St,,Barrow St & Hudson St,1.0,In Service,False,31.0
25,127,Peak Weekday Evenings,0.0,240,240,240,368898492373,1991,316,5133,0,3,2400,0.9541666666666668,1.0,480,4200,,3.0,28.0,,127.0,,2018-10-25 01:17:35 PM,40.73172428,,-74.00674436,,Barrow St & Hudson St,,Barrow St & Hudson St,1.0,In Service,False,31.0
26,127,Peak Weekday Mornings,0.0,359,359,359,551796490580,5882,431,4816,0,0,3590,0.9192200557103064,0.9860724233983288,720,2872,,3.0,28.0,,127.0,,2018-10-25 01:17:35 PM,40.73172428,,-74.00674436,,Barrow St & Hudson St,,Barrow St & Hudson St,1.0,In Service,False,31.0
27,127,Peak Weekends,0.0,720,720,720,1106679727752,8247,966,13107,0,4,7200,0.9319444444444444,0.9958333333333332,3957,10453,,3.0,28.0,,127.0,,2018-10-25 01:17:35 PM,40.73172428,,-74.00674436,,Barrow St & Hudson St,,Barrow St & Hudson St,1.0,In Service,False,31.0
28,128,Other,0.0,2980,2980,2980,4580411353452,37899,6480,45020,1,32,29800,0.8791946308724832,0.9073825503355704,8481,31900,,23.0,7.0,,128.0,,2018-10-25 01:17:55 PM,40.72710258,,-74.00297088,,MacDougal St & Prince St,,MacDougal St & Prince St,1.0,In Service,False,30.0
29,128,Peak Weekday Evenings,0.0,240,240,240,368898491014,5784,514,902,0,16,2400,1.0,0.7458333333333333,480,4200,,23.0,7.0,,128.0,,2018-10-25 01:17:55 PM,40.72710258,,-74.00297088,,MacDougal St & Prince St,,MacDougal St & Prince St,1.0,In Service,False,30.0
30,128,Peak Weekday Mornings,0.0,359,359,359,551796901830,1321,535,8914,0,0,3590,0.6935933147632312,1.0,720,2872,,23.0,7.0,,128.0,,2018-10-25 01:17:55 PM,40.72710258,,-74.00297088,,MacDougal St & Prince St,,MacDougal St & Prince St,1.0,In Service,False,30.0
31,128,Peak Weekends,0.0,720,720,720,1106679575185,10184,1375,10041,0,10,7200,0.9611111111111112,0.9472222222222222,3957,10453,,23.0,7.0,,128.0,,2018-10-25 01:17:55 PM,40.72710258,,-74.00297088,,MacDougal St & Prince St,,MacDougal St & Prince St,1.0,In Service,False,30.0
32,143,Other,0.0,2980,2980,2980,4580409481619,21393,3234,46892,1,71,29800,0.8640939597315436,0.9832214765100672,8481,31900,,12.0,9.0,,143.0,,2018-10-25 01:14:21 PM,40.69239502,,-73.99337909,,Clinton St & Joralemon St,,Clinton St & Joralemon St,1.0,In Service,False,24.0
33,143,Peak Weekday Evenings,0.0,240,240,240,368898355929,3419,281,2060,0,6,2400,1.0,0.9916666666666668,480,4200,,12.0,9.0,,143.0,,2018-10-25 01:14:21 PM,40.69239502,,-73.99337909,,Clinton St & Joralemon St,,Clinton St & Joralemon St,1.0,In Service,False,24.0
34,143,Peak Weekday Mornings,0.0,359,359,359,551795906230,1192,303,7121,0,34,3590,0.6852367688022284,1.0,720,2872,,12.0,9.0,,143.0,,2018-10-25 01:14:21 PM,40.69239502,,-73.99337909,,Clinton St & Joralemon St,,Clinton St & Joralemon St,1.0,In Service,False,24.0
35,143,Peak Weekends,0.0,720,720,720,1106678890104,6151,934,10195,0,6,7200,0.9652777777777778,0.9958333333333332,3957,10453,,12.0,9.0,,143.0,,2018-10-25 01:14:21 PM,40.69239502,,-73.99337909,,Clinton St & Joralemon St,,Clinton St & Joralemon St,1.0,In Service,False,24.0
36,144,Other,0.0,2980,2980,2980,4580405687117,27346,2440,26834,0,12,29800,0.9872483221476509,0.9436241610738256,8481,31900,,16.0,2.0,,144.0,,2018-10-25 01:16:27 PM,40.69839895,,-73.98068914,,Nassau St & Navy St,,Nassau St & Navy St,1.0,In Service,False,19.0
37,144,Peak Weekday Evenings,0.0,240,240,240,368898165075,3055,163,1342,0,1,2400,1.0,0.8125,480,4200,,16.0,2.0,,144.0,,2018-10-25 01:16:27 PM,40.69839895,,-73.98068914,,Nassau St & Navy St,,Nassau St & Navy St,1.0,In Service,False,19.0
38,144,Peak Weekday Mornings,0.0,359,359,359,551795401063,2703,227,3891,0,0,3590,1.0,1.0,720,2872,,16.0,2.0,,144.0,,2018-10-25 01:16:27 PM,40.69839895,,-73.98068914,,Nassau St & Navy St,,Nassau St & Navy St,1.0,In Service,False,19.0
39,144,Peak Weekends,0.0,720,720,720,1106677415269,6632,554,6494,0,5,7200,0.9930555555555556,0.9333333333333332,3957,10453,,16.0,2.0,,144.0,,2018-10-25 01:16:27 PM,40.69839895,,-73.98068914,,Nassau St & Navy St,,Nassau St & Navy St,1.0,In Service,False,19.0
40,146,Other,0.0,2980,2980,2980,4580409956183,24052,3326,86404,2438,35,29800,0.8050335570469799,0.9852348993288592,8481,31900,,6.0,32.0,,146.0,,2018-10-25 01:16:50 PM,40.71625008,,-74.0091059,,Hudson St & Reade St,,Hudson St & Reade St,1.0,In Service,False,39.0
41,146,Peak Weekday Evenings,0.0,240,240,240,368898436890,3754,253,5156,197,6,2400,0.9875,0.9333333333333332,480,4200,,6.0,32.0,,146.0,,2018-10-25 01:16:50 PM,40.71625008,,-74.0091059,,Hudson St & Reade St,,Hudson St & Reade St,1.0,In Service,False,39.0
42,146,Peak Weekday Mornings,0.0,359,359,359,551796484164,1946,339,11411,305,0,3590,0.6601671309192201,1.0,720,2872,,6.0,32.0,,146.0,,2018-10-25 01:16:50 PM,40.71625008,,-74.0091059,,Hudson St & Reade St,,Hudson St & Reade St,1.0,In Service,False,39.0
43,146,Peak Weekends,0.0,720,720,720,1106679018790,2567,794,24127,592,5,7200,0.8569444444444444,1.0,3957,10453,,6.0,32.0,,146.0,,2018-10-25 01:16:50 PM,40.71625008,,-74.0091059,,Hudson St & Reade St,,Hudson St & Reade St,1.0,In Service,False,39.0
44,150,Other,0.0,2980,2980,2980,4580410343880,38711,2496,45213,0,43,29800,0.8416107382550335,0.9204697986577182,8481,31900,,5.0,24.0,,150.0,,2018-10-25 01:16:39 PM,40.7208736,,-73.98085795,,E 2 St & Avenue C,,E 2 St & Avenue C,1.0,In Service,False,29.0
45,150,Peak Weekday Evenings,0.0,240,240,240,368898297757,346,97,6517,0,6,2400,0.4833333333333333,1.0,480,4200,,5.0,24.0,,150.0,,2018-10-25 01:16:39 PM,40.7208736,,-73.98085795,,E 2 St & Avenue C,,E 2 St & Avenue C,1.0,In Service,False,29.0
46,150,Peak Weekday Mornings,0.0,359,359,359,551796567664,8014,312,2085,0,16,3590,1.0,0.7576601671309192,720,2872,,5.0,24.0,,150.0,,2018-10-25 01:16:39 PM,40.7208736,,-73.98085795,,E 2 St & Avenue C,,E 2 St & Avenue C,1.0,In Service,False,29.0
47,150,Peak Weekends,0.0,720,720,720,1106679227037,8225,728,11927,0,9,7200,0.8430555555555556,0.9486111111111112,3957,10453,,5.0,24.0,,150.0,,2018-10-25 01:16:39 PM,40.7208736,,-73.98085795,,E 2 St & Avenue C,,E 2 St & Avenue C,1.0,In Service,False,29.0
48,151,Other,0.0,2980,2976,2976,4580410835088,21764,6350,69784,442,71,29800,0.8258389261744966,0.9734899328859059,8481,31900,,30.0,2.0,,151.0,,2018-10-25 01:16:40 PM,40.722103786686034,,-73.99724900722504,,Cleveland Pl & Spring St,,Cleveland Pl & Spring St,1.0,In Service,False,33.0
49,151,Peak Weekday Evenings,0.0,240,236,236,368898502831,4988,332,2600,0,17,2400,1.0,0.9541666666666668,480,4200,,30.0,2.0,,151.0,,2018-10-25 01:16:40 PM,40.722103786686034,,-73.99724900722504,,Cleveland Pl & Spring St,,Cleveland Pl & Spring St,1.0,In Service,False,33.0
50,151,Peak Weekday Mornings,0.0,359,359,359,551796353156,493,440,10913,1,0,3590,0.5013927576601671,1.0,720,2872,,30.0,2.0,,151.0,,2018-10-25 01:16:40 PM,40.722103786686034,,-73.99724900722504,,Cleveland Pl & Spring St,,Cleveland Pl & Spring St,1.0,In Service,False,33.0
51,151,Peak Weekends,0.0,720,720,720,1106679914576,9373,1350,13005,32,11,7200,0.9472222222222222,0.9847222222222224,3957,10453,,30.0,2.0,,151.0,,2018-10-25 01:16:40 PM,40.722103786686034,,-73.99724900722504,,Cleveland Pl & Spring St,,Cleveland Pl & Spring St,1.0,In Service,False,33.0
52,157,Other,0.0,2980,2980,2980,4580409812458,27171,3074,38295,0,74,29800,0.948993288590604,0.9845637583892616,8481,31900,,3.0,20.0,,157.0,,2018-10-25 01:17:45 PM,40.69089272,,-73.99612349,,Henry St & Atlantic Ave,,Henry St & Atlantic Ave,1.0,In Service,False,23.0
53,157,Peak Weekday Evenings,0.0,240,240,240,368898336706,976,199,4345,0,0,2400,0.925,1.0,480,4200,,3.0,20.0,,157.0,,2018-10-25 01:17:45 PM,40.69089272,,-73.99612349,,Henry St & Atlantic Ave,,Henry St & Atlantic Ave,1.0,In Service,False,23.0
54,157,Peak Weekday Mornings,0.0,359,359,359,551795614501,4145,354,3758,0,3,3590,1.0,1.0,720,2872,,3.0,20.0,,157.0,,2018-10-25 01:17:45 PM,40.69089272,,-73.99612349,,Henry St & Atlantic Ave,,Henry St & Atlantic Ave,1.0,In Service,False,23.0
55,157,Peak Weekends,0.0,720,720,720,1106679019081,6985,665,8910,0,25,7200,0.9666666666666668,0.9833333333333332,3957,10453,,3.0,20.0,,157.0,,2018-10-25 01:17:45 PM,40.69089272,,-73.99612349,,Henry St & Atlantic Ave,,Henry St & Atlantic Ave,1.0,In Service,False,23.0
56,164,Other,0.0,2980,2980,2980,4580409609399,31641,2132,106287,0,44,29800,0.7704697986577181,0.9825503355704698,8481,31900,,17.0,29.0,,164.0,,2018-10-25 01:18:06 PM,40.75323098,,-73.97032517,,E 47 St & 2 Ave,,E 47 St & 2 Ave,1.0,In Service,False,47.0
57,164,Peak Weekday Evenings,0.0,240,240,240,368898440116,7361,208,3711,0,5,2400,0.9916666666666668,0.9666666666666668,480,4200,,17.0,29.0,,164.0,,2018-10-25 01:18:06 PM,40.75323098,,-73.97032517,,E 47 St & 2 Ave,,E 47 St & 2 Ave,1.0,In Service,False,47.0
58,164,Peak Weekday Mornings,0.0,359,359,359,551797260573,1555,165,15153,0,23,3590,0.8050139275766016,1.0,720,2872,,17.0,29.0,,164.0,,2018-10-25 01:18:06 PM,40.75323098,,-73.97032517,,E 47 St & 2 Ave,,E 47 St & 2 Ave,1.0,In Service,False,47.0
59,164,Peak Weekends,0.0,720,720,720,1106678944802,1744,346,31750,0,0,7200,0.6944444444444444,1.0,3957,10453,,17.0,29.0,,164.0,,2018-10-25 01:18:06 PM,40.75323098,,-73.97032517,,E 47 St & 2 Ave,,E 47 St & 2 Ave,1.0,In Service,False,47.0
60,167,Other,0.0,2980,2980,2980,4580410235188,20993,5783,107002,187,72,29800,0.7352348993288591,0.995973154362416,8481,31900,,17.0,27.0,,167.0,,2018-10-25 01:15:32 PM,40.7489006,,-73.97604882,,E 39 St & 3 Ave,,E 39 St & 3 Ave,1.0,In Service,False,45.0
61,167,Peak Weekday Evenings,0.0,240,240,240,368898471157,4519,508,5545,108,3,2400,0.9708333333333332,0.9916666666666668,480,4200,,17.0,27.0,,167.0,,2018-10-25 01:15:32 PM,40.7489006,,-73.97604882,,E 39 St & 3 Ave,,E 39 St & 3 Ave,1.0,In Service,False,45.0
62,167,Peak Weekday Mornings,0.0,359,359,359,551796677666,701,611,14843,0,56,3590,0.5988857938718662,1.0,720,2872,,17.0,27.0,,167.0,,2018-10-25 01:15:32 PM,40.7489006,,-73.97604882,,E 39 St & 3 Ave,,E 39 St & 3 Ave,1.0,In Service,False,45.0
63,167,Peak Weekends,0.0,720,720,720,1106679270488,2597,1048,28755,0,1,7200,0.8,1.0,3957,10453,,17.0,27.0,,167.0,,2018-10-25 01:15:32 PM,40.7489006,,-73.97604882,,E 39 St & 3 Ave,,E 39 St & 3 Ave,1.0,In Service,False,45.0
64,168,Other,0.0,2980,2980,2980,4580409592545,33066,4801,102192,1,71,29800,1.0,0.9919463087248322,8481,31900,,38.0,8.0,,168.0,,2018-10-25 01:16:51 PM,40.73971301,,-73.99456405,,W 18 St & 6 Ave,,W 18 St & 6 Ave,1.0,In Service,False,47.0
65,168,Peak Weekday Evenings,0.0,240,240,240,368898521769,6875,356,4049,0,6,2400,1.0,0.9833333333333332,480,4200,,38.0,8.0,,168.0,,2018-10-25 01:16:51 PM,40.73971301,,-73.99456405,,W 18 St & 6 Ave,,W 18 St & 6 Ave,1.0,In Service,False,47.0
66,168,Peak Weekday Mornings,0.0,359,359,359,551796694763,1162,376,15331,4,1,3590,1.0,1.0,720,2872,,38.0,8.0,,168.0,,2018-10-25 01:16:51 PM,40.73971301,,-73.99456405,,W 18 St & 6 Ave,,W 18 St & 6 Ave,1.0,In Service,False,47.0
67,168,Peak Weekends,0.0,720,720,720,1106678790492,9209,906,23725,0,13,7200,1.0,1.0,3957,10453,,38.0,8.0,,168.0,,2018-10-25 01:16:51 PM,40.73971301,,-73.99456405,,W 18 St & 6 Ave,,W 18 St & 6 Ave,1.0,In Service,False,47.0
68,173,Other,0.0,2980,2967,2967,4580410615851,24928,3711,123334,7,56,29800,0.6610738255033557,0.9895973154362416,8481,31900,,16.0,35.0,,173.0,,2018-10-25 01:17:47 PM,40.76068327096592,,-73.9845272898674,,Broadway & W 49 St,,Broadway & W 49 St,1.0,In Service,False,51.0
69,173,Peak Weekday Evenings,0.0,240,240,240,368898503907,2941,356,8942,1,3,2400,0.9125,1.0,480,4200,,16.0,35.0,,173.0,,2018-10-25 01:17:47 PM,40.76068327096592,,-73.9845272898674,,Broadway & W 49 St,,Broadway & W 49 St,1.0,In Service,False,51.0
70,173,Peak Weekday Mornings,0.0,359,359,359,551796882350,317,223,17769,0,1,3590,0.3593314763231198,1.0,720,2872,,16.0,35.0,,173.0,,2018-10-25 01:17:47 PM,40.76068327096592,,-73.9845272898674,,Broadway & W 49 St,,Broadway & W 49 St,1.0,In Service,False,51.0
71,173,Peak Weekends,0.0,720,720,720,1106679516121,2508,918,33294,0,2,7200,0.7777777777777778,1.0,3957,10453,,16.0,35.0,,173.0,,2018-10-25 01:17:47 PM,40.76068327096592,,-73.9845272898674,,Broadway & W 49 St,,Broadway & W 49 St,1.0,In Service,False,51.0
72,174,Other,0.0,2980,2980,2980,4580411070675,20074,3588,64984,292,48,29800,0.8114093959731543,0.9879194630872484,8481,31900,,3.0,25.0,,174.0,,2018-10-25 01:17:44 PM,40.7381765,,-73.97738662,,E 25 St & 1 Ave,,E 25 St & 1 Ave,1.0,In Service,False,30.0
73,174,Peak Weekday Evenings,0.0,240,240,240,368898460107,487,178,6535,0,8,2400,0.7291666666666666,1.0,480,4200,,3.0,25.0,,174.0,,2018-10-25 01:17:44 PM,40.7381765,,-73.97738662,,E 25 St & 1 Ave,,E 25 St & 1 Ave,1.0,In Service,False,30.0
74,174,Peak Weekday Mornings,0.0,359,359,359,551797075616,5121,407,5242,0,1,3590,1.0,0.9693593314763232,720,2872,,3.0,25.0,,174.0,,2018-10-25 01:17:44 PM,40.7381765,,-73.97738662,,E 25 St & 1 Ave,,E 25 St & 1 Ave,1.0,In Service,False,30.0
75,174,Peak Weekends,0.0,720,720,720,1106679711587,5241,415,15349,108,11,7200,0.7111111111111111,0.9708333333333332,3957,10453,,3.0,25.0,,174.0,,2018-10-25 01:17:44 PM,40.7381765,,-73.97738662,,E 25 St & 1 Ave,,E 25 St & 1 Ave,1.0,In Service,False,30.0
76,195,Other,0.0,2980,2980,2980,4580409559366,26990,3274,103834,2,54,29800,0.7469798657718121,0.9822147651006712,8481,31900,,14.0,29.0,,195.0,,2018-10-25 01:15:44 PM,40.70905623,,-74.01043382,,Liberty St & Broadway,,Liberty St & Broadway,1.0,In Service,False,45.0
77,195,Peak Weekday Evenings,0.0,240,240,240,368898468179,6253,269,4278,0,10,2400,1.0,0.9958333333333332,480,4200,,14.0,29.0,,195.0,,2018-10-25 01:15:44 PM,40.70905623,,-74.01043382,,Liberty St & Broadway,,Liberty St & Broadway,1.0,In Service,False,45.0
78,195,Peak Weekday Mornings,0.0,359,359,359,551796259539,947,296,14912,0,16,3590,0.5125348189415042,1.0,720,2872,,14.0,29.0,,195.0,,2018-10-25 01:15:44 PM,40.70905623,,-74.01043382,,Liberty St & Broadway,,Liberty St & Broadway,1.0,In Service,False,45.0
79,195,Peak Weekends,0.0,720,720,720,1106678694030,2481,666,29253,0,9,7200,0.8305555555555556,1.0,3957,10453,,14.0,29.0,,195.0,,2018-10-25 01:15:44 PM,40.70905623,,-74.01043382,,Liberty St & Broadway,,Liberty St & Broadway,1.0,In Service,False,45.0
80,212,Other,0.0,2980,2980,2980,4580409514769,19142,4097,60200,1,60,29800,0.724496644295302,0.9654362416107384,8481,31900,,26.0,1.0,,212.0,,2018-10-25 01:14:12 PM,40.74334935,,-74.00681753,,W 16 St & The High Line,,W 16 St & The High Line,1.0,In Service,False,28.0
81,212,Peak Weekday Evenings,0.0,240,240,240,368898488174,3814,350,2556,0,4,2400,0.9791666666666666,0.9625,480,4200,,26.0,1.0,,212.0,,2018-10-25 01:14:12 PM,40.74334935,,-74.00681753,,W 16 St & The High Line,,W 16 St & The High Line,1.0,In Service,False,28.0
82,212,Peak Weekday Mornings,0.0,359,359,359,551796890356,619,372,9061,0,2,3590,0.4206128133704735,1.0,720,2872,,26.0,1.0,,212.0,,2018-10-25 01:14:12 PM,40.74334935,,-74.00681753,,W 16 St & The High Line,,W 16 St & The High Line,1.0,In Service,False,28.0
83,212,Peak Weekends,0.0,720,720,720,1106679306000,3375,811,15974,0,5,7200,0.8847222222222222,0.9944444444444444,3957,10453,,26.0,1.0,,212.0,,2018-10-25 01:14:12 PM,40.74334935,,-74.00681753,,W 16 St & The High Line,,W 16 St & The High Line,1.0,In Service,False,28.0
84,216,Other,0.0,2980,2980,2980,4580404358655,18078,3652,46808,2,8,29800,0.9634228187919464,0.9993288590604028,8481,31900,,6.0,17.0,,216.0,,2018-10-25 01:14:37 PM,40.70037867,,-73.99548059,,Columbia Heights & Cranberry St,,Columbia Heights & Cranberry St,1.0,In Service,False,23.0
85,216,Peak Weekday Evenings,0.0,240,240,240,368898171819,1422,311,3787,0,0,2400,0.975,0.9708333333333332,480,4200,,6.0,17.0,,216.0,,2018-10-25 01:14:37 PM,40.70037867,,-73.99548059,,Columbia Heights & Cranberry St,,Columbia Heights & Cranberry St,1.0,In Service,False,23.0
86,216,Peak Weekday Mornings,0.0,359,359,359,551795923657,2499,380,5378,0,0,3590,1.0,1.0,720,2872,,6.0,17.0,,216.0,,2018-10-25 01:14:37 PM,40.70037867,,-73.99548059,,Columbia Heights & Cranberry St,,Columbia Heights & Cranberry St,1.0,In Service,False,23.0
87,216,Peak Weekends,0.0,720,720,720,1106677780837,3778,609,12172,1,5,7200,0.9152777777777776,0.9930555555555556,3957,10453,,6.0,17.0,,216.0,,2018-10-25 01:14:37 PM,40.70037867,,-73.99548059,,Columbia Heights & Cranberry St,,Columbia Heights & Cranberry St,1.0,In Service,False,23.0
88,217,Other,2980.0,2980,2980,2980,4580408892922,46332,4555,65332,1,40,29800,0.97751677852349,0.9758389261744966,8481,31900,,29.0,10.0,,217.0,,2018-10-25 01:17:46 PM,40.70277159,,-73.99383605,,Old Fulton St,,Old Fulton St,1.0,In Service,False,39.0
89,217,Peak Weekday Evenings,240.0,240,240,240,368898420652,5641,377,3342,0,5,2400,1.0,0.9333333333333332,480,4200,,29.0,10.0,,217.0,,2018-10-25 01:17:46 PM,40.70277159,,-73.99383605,,Old Fulton St,,Old Fulton St,1.0,In Service,False,39.0
90,217,Peak Weekday Mornings,359.0,359,359,359,551795661395,2774,383,10844,0,0,3590,0.9498607242339832,1.0,720,2872,,29.0,10.0,,217.0,,2018-10-25 01:17:46 PM,40.70277159,,-73.99383605,,Old Fulton St,,Old Fulton St,1.0,In Service,False,39.0
